record_id,first_name,last_name,gender,date_of_birth,address,city,county,ssn,phone_number,email
870,Smaranda,Cristea,F,1949-12-09,Drumul Dinu Nr. 49 Bl. 41  Sc. 75 Ap. 322,Sector 6,Argeș,5141015403643,8299323281,smaranda.cristea@gmail.com
871,Andrada,Stănescu,F,1972-09-06,Drumul Nicoară Barbu Nr. 48 Bl. 36  Sc. 64 Ap. 409,Sector 6,Sălaj,1720820122508,1703378763,andrada.stănescu@gmail.com
872,Octavian,Albu,M,1951-07-03,Bulevardul Ene Nr. 28,Sector 6,Buzău,2810718074178,8272201767,oalbu@gmail.com
873,Cristobal,Dinu,M,1951-04-16,Intrarea Ababei Nr. 99,Sector 6,Constanța,3600519092521,4778086228,cristobald@protonmail.com
874,Iasmina,Stănescu,M,1978-03-14,Aleea Diaconescu,Sector 6,Vaslui,2420909216131,2206772740,iasminas@yahoo.com
875,Doina,Nemeș,F,1991-05-31,Soseaua Fabian Mazilescu Nr. 402 Bl. 79  Sc. 91 Ap. 900,Sector 6,Constanța,8890725269017,3033074440,dnemeș@protonmail.com
876,Iustina,Niță,F,1994-06-03,Drumul Popescu,Sector 6,Caraș Severin,6231120130916,1387906097,iustina.niță@gmail.com
877,Sidonia,Popescu,F,2005-02-19,Drumul Ene Nr. 57,Sector 6,Covasna,1160125231439,5880429827,sidoniapopescu@gmail.com
878,Viorica,Nemeș,F,1976-07-23,Aleea Ilie Popescu,Sector 6,Alba,3030823202271,2621252777,viorican@gmail.com
879,Mitică,Eftimie,M,1975-10-24,Drumul Benone Albu Nr. 94 Bl. 31  Sc. 43 Ap. 240,Sector 6,Buzău,4050521408564,7664825713,eftimie.mitică@protonmail.com
880,Ghiță,Manole,M,2004-11-22,Intrarea Tudor Nr. 260,Sector 6,Bacău,8610826239208,0060866955,manole.ghiță@gmail.com
881,Casandra,Dima,F,2000-09-05,Strada Nistor Nr. 858,Sector 6,Caraș Severin,7121123207626,5743540502,casandra.dima@hotmail.com
882,Ofelia,Nemeș,F,1978-04-03,Aleea Sanda Tomescu Nr. 36,Sector 6,Suceava,4450901384826,0929961481,nemeș.ofelia@protonmail.com
883,Laurian,Eftimie,M,1958-02-19,Bulevardul Mocanu Nr. 245 Bl. 74  Sc. 19 Ap. 589,Sector 6,Maramureș,5500409322459,4527530938,eftimie.laurian@outlook.com
884,Victor,Georgescu,M,1971-04-22,Intrarea Pătru Oprea Nr. 647 Bl. 40  Sc. 29 Ap. 536,Sector 6,Brașov,7740203231906,8228202746,victorgeorgescu@protonmail.com
885,Eliza,Ababei,F,1972-02-06,Drumul Mina Florea Nr. 58 Bl. 72  Sc. 36 Ap. 951,Sector 6,Galați,1260426249811,5268627505,elizaa@gmail.com
886,Casiana,Cristea,F,1950-11-04,Aleea Dumitrescu,Sector 6,Bistrița-Năsăud,4651117039610,9502415903,casiana.cristea@hotmail.com
887,Pavel,Dobre,M,1987-02-27,Soseaua Delia Diaconu Nr. 42,Sector 6,Tulcea,2940426240485,9071514245,pdobre@protonmail.com
888,Todor,Cristea,M,2005-03-12,Drumul Tabacu Nr. 398,Sector 6,Covasna,3710412021414,1389822531,cristea.todor@outlook.com
889,Octaviu,Ababei,F,2001-08-09,Aleea Silvian Eftimie Nr. 30,Sector 6,Botoșani,2660121330637,5554087609,oababei@yahoo.com
890,Adam,Suciu,M,1985-02-12,Drumul Stoica Nr. 456,Sector 6,Teleorman,4691006179017,6698695651,adam.suciu@outlook.com
891,Antim,Florea,M,1954-04-17,Aleea Georgescu,Sector 6,Botoșani,1580208067621,8414743831,antimf@gmail.com
892,Corneliu,Tomescu,M,1964-05-12,Drumul Dinu Nr. 29,Sector 6,Tulcea,3650119176283,7205174040,tomescu.corneliu@outlook.com
893,Francisc,Mocanu,M,2001-10-06,Intrarea Aanei,Sector 6,Suceava,6860309209985,1767498774,fmocanu@gmail.com
894,Andreea,Mocanu,F,2000-05-15,Strada Dinu,Sector 6,Vrancea,4910629014031,4041390875,mocanu.andreea@gmail.com
895,Aristide,Albu,M,1935-07-26,Soseaua Oprea Nr. 37,Sector 6,Bacău,1880307294748,2277860272,albu.aristide@outlook.com
896,Eusebiu,Ionescu,M,2006-12-15,Soseaua Mazilescu Nr. 464,Sector 6,Ialomița,8330419134605,3680593661,eionescu@hotmail.com
897,Sebastian,Ioniță,M,1980-05-26,Soseaua Dumitrescu Nr. 426 Bl. 96  Sc. 21 Ap. 565,Sector 6,Călărași,2670116305972,9759248062,sebastian.ioniță@protonmail.com
898,Norica,Gheorghiu,F,1942-03-28,Bulevardul Tudor Nr. 318,Sector 6,Brașov,5760421077275,4017200156,gheorghiu.norica@yahoo.com
899,Ovidiu,Popescu,M,1936-08-27,Drumul Giorgiana Tudor,Sector 6,Dâmbovița,8070904437721,2337824684,ovidiup@outlook.com
900,Alexe,Mocanu,M,1955-09-07,Intrarea Cecilia Pușcașu,Sector 6,Buzău,5170109452771,8965052740,alexem@outlook.com
901,Georgia,Tabacu,F,1973-07-10,Soseaua Lucențiu Popa Nr. 42,Sector 6,Iași,1270506345834,0282424202,georgiatabacu@hotmail.com
902,Dragoș,Popa,F,1969-06-25,Drumul Popescu Nr. 71 Bl. 27  Sc. 19 Ap. 292,Sector 6,Buzău,4540318149676,8077671454,popa.dragoș@outlook.com
903,Nichifor,Toma,M,1989-11-25,Intrarea Ioniță Nr. 169 Bl. 21  Sc. 47 Ap. 213,Sector 6,Dâmbovița,3951128225629,7500588065,nichifortoma@protonmail.com
904,Ozana,Tudor,F,1976-11-01,Aleea Cristea Nr. 393 Bl. 12  Sc. 57 Ap. 388,Sector 6,Bistrița-Năsăud,2950619264477,0298006933,ozana.tudor@hotmail.com
905,Roxelana,Suciu,M,1966-07-25,Bulevardul Mazilescu Nr. 525 Bl. 46  Sc. 45 Ap. 225,Sector 6,Covasna,7500801204855,8963532032,roxelanas@outlook.com
906,Casandra,Ionescu,F,1940-05-05,Aleea Cristea Nr. 875,Sector 6,Covasna,5990815380967,2537324968,ionescu.casandra@yahoo.com
907,Zoe,Tomescu,F,1982-09-19,Strada Diaconescu Nr. 69,Sector 6,Dolj,4330525512710,1666491581,ztomescu@hotmail.com
908,Ruxandra,Diaconescu,F,1972-05-29,Drumul Stănescu Nr. 89,Sector 6,Brăila,2960803249918,5355880612,ruxandra.diaconescu@outlook.com
909,Eusebiu,Barbu,M,1943-09-29,Bulevardul Dinu Nr. 978 Bl. 59  Sc. 48 Ap. 162,Sector 6,Giurgiu,5241024079275,9656860688,barbu.eusebiu@protonmail.com
910,Janeta,Albu,F,1969-11-22,Bulevardul Ramona Albu,Sector 6,Mureș,7511223396051,2219282933,janeta.albu@hotmail.com
911,Oana,Ioniță,F,2005-01-10,Aleea Suciu Nr. 81 Bl. 96  Sc. 65 Ap. 509,Sector 6,Mehedinți,6140507178948,9179522636,oanaioniță@yahoo.com
912,Iris,Nistor,F,1970-09-01,Intrarea Emanuil Tomescu Nr. 784 Bl. 50  Sc. 24 Ap. 660,Sector 6,Cluj,8230606151927,2369776071,nistor.iris@outlook.com
913,Laura,Niță,F,1988-11-20,Intrarea Ionescu Nr. 604,Sector 6,Neamț,3611108353864,1030097002,niță.laura@gmail.com
914,Adam,Pop,M,1957-09-06,Intrarea Ababei,Sector 6,Arad,7361022054862,8835309154,pop.adam@gmail.com
915,Carolina,Dumitrescu,F,1988-04-05,Strada Aanei Nr. 406,Sector 6,Timiș,3580618226138,1887367977,carolinad@yahoo.com
916,Lorelei,Diaconescu,F,1977-07-21,Bulevardul Barbu,Sector 6,Tulcea,7581126310038,7970830483,diaconescu.lorelei@hotmail.com
917,Măriuca,Gheorghiu,F,1968-10-22,Bulevardul Popa Nr. 897 Bl. 27  Sc. 30 Ap. 144,Sector 6,Maramureș,3780328195930,2066718870,gheorghiu.măriuca@hotmail.com
918,Lucreția,Dinu,M,1950-07-31,Intrarea Anda Tudor,Sector 6,Hunedoara,7640604329466,0130513954,lucrețiad@protonmail.com
919,Teona,Stan,F,1968-10-10,Strada Suciu,Sector 6,Gorj,5340802445600,5783088121,teonas@hotmail.com
920,Mitruț,Nistor,M,1991-01-29,Intrarea Ioniță Nr. 17,Sector 6,Mureș,1820821254662,4920583312,mitruțnistor@protonmail.com
921,Nechifor,Marin,M,1962-11-26,Bulevardul Voinea Nr. 54 Bl. 11  Sc. 25 Ap. 748,Sector 6,Bistrița-Năsăud,5481108036413,5715888065,nechifor.marin@yahoo.com
922,Nicuță,Dochioiu,F,1980-07-05,Intrarea Voinea,Sector 6,Brașov,3361008216012,4782097724,nicuțăd@gmail.com
923,Romulus,Stănescu,M,1939-02-01,Drumul Paulica Nemeș Nr. 525,Sector 6,Gorj,3341108018081,3789593963,romuluss@gmail.com
924,Betina,Niță,F,1954-11-10,Bulevardul Oprea Nr. 998,Sector 6,Buzău,6170618141261,2683825951,betina.niță@gmail.com
925,Ieremia,Popescu,M,1966-07-10,Soseaua Mona Ardelean Nr. 78 Bl. 77  Sc. 21 Ap. 453,Sector 6,Iași,3740618256439,9058299291,ieremiap@protonmail.com
926,Andrian,Ene,M,1965-11-05,Aleea Mocanu,Sector 6,Teleorman,2850122402341,5965654420,aene@protonmail.com
927,Brăduț,Stănescu,F,2004-09-06,Intrarea Manole Nr. 755 Bl. 34  Sc. 48 Ap. 854,Sector 6,Sibiu,7660424393431,4438591502,brăduțs@outlook.com
928,Leonard,Marin,M,1946-07-25,Drumul Ilarion Barbu,Sector 6,Dolj,1770212048049,4007305365,lmarin@protonmail.com
929,Mugurel,Cristea,M,1986-05-11,Intrarea Ene Nr. 984 Bl. 95  Sc. 43 Ap. 710,Sector 6,Bacău,1850203513523,9416469218,mugurelcristea@yahoo.com
930,Alis,Ionescu,F,1999-09-28,Drumul Tabacu,Sector 6,Iași,3740621065781,7998460497,aionescu@gmail.com
931,Speranța,Pușcașu,M,1991-01-20,Soseaua Toma Nr. 315,Sector 6,Sibiu,1521009361486,7725721336,speranțapușcașu@gmail.com
932,Roberta,Mazilescu,F,2003-03-22,Strada Albu Nr. 71,Sector 6,Neamț,7220915041953,7967032823,rmazilescu@yahoo.com
933,Olivia,Stănescu,F,1982-01-06,Bulevardul Gheorghiu Nr. 42,Sector 6,Cluj,2670701079031,8683335907,stănescu.olivia@yahoo.com
934,Dariana,Tudor,M,1960-04-01,Intrarea Ioana Preda,Sector 6,Dolj,8940327384793,1758157052,dtudor@protonmail.com
935,Panait,Barbu,M,1961-12-16,Aleea Diaconu Nr. 30 Bl. 58  Sc. 32 Ap. 771,Sector 6,Ialomița,5290208270697,2662803394,barbu.panait@protonmail.com
936,Cătălina,Eftimie,F,1966-02-02,Intrarea Voinea Nr. 76,Sector 6,București,5000301369488,1121860273,eftimie.cătălina@hotmail.com
937,Octaviu,Voinea,M,1994-12-25,Aleea Ardelean,Sector 6,Arad,7530318279565,2410499714,octaviuvoinea@yahoo.com
938,Dora,Stănescu,F,1996-01-13,Intrarea Toma,Sector 6,Vâlcea,3450707122069,3481313980,dorastănescu@hotmail.com
939,Ionică,Pușcașu,M,1953-03-03,Drumul Irina Stănescu Nr. 777,Sector 6,Suceava,3531015434271,0870087953,ionicăp@gmail.com
940,Costache,Aanei,M,1980-07-14,Soseaua Mocanu,Sector 6,București,6511105417024,3257172595,costacheaanei@yahoo.com
941,Bianca,Ene,F,1953-04-22,Strada Șerban Preda Nr. 654,Sector 6,Satu Mare,4111123183530,9426277072,bene@gmail.com
942,Frusina,Nistor,F,1942-08-21,Bulevardul Dinu Nr. 20,Sector 6,Covasna,1380207371640,2607774248,frusinan@gmail.com
943,Todor,Popescu,M,1993-10-15,Bulevardul Nemeș Nr. 154 Bl. 23  Sc. 49 Ap. 423,Sector 6,Tulcea,2210929216571,3786371249,tpopescu@gmail.com
944,Petruța,Pop,M,2006-07-19,Strada Preda Nr. 616,Sector 6,Covasna,1670808258762,2706027161,petruțap@protonmail.com
945,Arsenie,Voinea,M,2005-08-08,Intrarea Manole Nr. 43,Sector 6,Dolj,6761201316120,0063792304,arsenie.voinea@protonmail.com
946,Marcu,Ioniță,F,1970-08-03,Soseaua Vlad Diaconescu Nr. 633 Bl. 46  Sc. 57 Ap. 671,Sector 6,Ialomița,3410727371706,5575728483,marcui@hotmail.com
947,Alin,Diaconescu,M,1977-09-10,Aleea Nistor Nr. 51,Sector 6,Arad,3470231461287,7880877226,alind@outlook.com
948,Teea,Diaconescu,M,1968-07-06,Drumul Ștefania Dobre,Sector 6,Vaslui,2340404286501,7550030273,diaconescu.teea@hotmail.com
949,Flavia,Toma,F,1950-09-24,Aleea Aanei Nr. 444 Bl. 66  Sc. 19 Ap. 941,Sector 6,Dolj,7411205146302,6986865387,flavia.toma@outlook.com
950,Veta,Barbu,F,1959-03-15,Bulevardul Tudor Tudor Nr. 103,Sector 6,Sibiu,7761005394876,3531738924,veta.barbu@hotmail.com
951,Jenel,Aanei,M,1984-12-19,Drumul Ioniță Nr. 97 Bl. 37  Sc. 57 Ap. 804,Sector 6,Brăila,7960111163670,7701169575,jaanei@yahoo.com
952,Aurelian,Stancu,M,1991-03-26,Aleea Dinu Nr. 667 Bl. 90  Sc. 70 Ap. 539,Sector 6,București,8450120236980,6720707222,aurelian.stancu@yahoo.com
953,Decebal,Stoica,M,1950-07-16,Strada Stănescu Nr. 626 Bl. 86  Sc. 63 Ap. 463,Sector 6,București,8021103366328,1021630228,stoica.decebal@hotmail.com
954,Tudora,Stănescu,F,1969-05-20,Bulevardul Vlădelina Diaconescu Nr. 21,Sector 6,Bistrița-Năsăud,4771213166799,2818077283,tudora.stănescu@hotmail.com
955,Corvin,Stancu,M,1941-10-04,Drumul Aanei,Sector 6,Covasna,7070808387452,2381598929,stancu.corvin@yahoo.com
956,Consuela,Mazilescu,F,1982-04-24,Soseaua Roberta Ababei Nr. 25,Sector 6,Iași,4680417113817,9789749891,cmazilescu@yahoo.com
957,Aurel,Marin,M,1937-02-27,Intrarea Rebeca Dumitrescu,Sector 6,Maramureș,8000812184064,7126969201,aurel.marin@protonmail.com
958,Sebastian,Nistor,M,1945-12-30,Soseaua Dobre,Sector 6,Iași,7371005358877,9539215980,sebastiann@outlook.com
959,Alexandrina,Popescu,F,1955-09-11,Aleea Pop Nr. 319 Bl. 45  Sc. 44 Ap. 857,Sector 6,Gorj,1461107326237,0147328139,popescu.alexandrina@outlook.com
960,Gențiana,Mocanu,F,1972-03-03,Drumul Răzvan Ardelean Nr. 85,Sector 6,Sălaj,7951110316871,6789576299,gmocanu@yahoo.com
961,Augustin,Cristea,M,2000-01-20,Strada Pop Nr. 15 Bl. 35  Sc. 24 Ap. 804,Sector 6,Buzău,4571219241347,2984119688,augustincristea@gmail.com
962,Benone,Georgescu,M,1965-05-02,Bulevardul Diaconescu Nr. 13,Sector 6,Botoșani,2240202184352,6120355390,bgeorgescu@hotmail.com
963,Mirela,Suciu,F,1968-05-08,Drumul Albu,Sector 6,Caraș Severin,5670305051120,9558369701,mirela.suciu@outlook.com
964,Luminița,Stoica,F,1981-05-26,Soseaua Marga Nemeș Nr. 378 Bl. 43  Sc. 31 Ap. 681,Sector 6,Galați,1180823097844,9694791660,luminița.stoica@outlook.com
965,Stancu,Stan,M,1941-11-09,Drumul Ioniță,Sector 6,Alba,1170730181651,6129923539,stancus@yahoo.com
966,George,Preda,M,1983-08-20,Intrarea Aurora Preda,Sector 6,Dâmbovița,5360531184953,4300690699,georgepreda@gmail.com
967,Lucreția,Popescu,M,1974-11-10,Intrarea Aanei Nr. 52,Sector 6,Caraș Severin,4290824427141,9709873492,lucrețiapopescu@gmail.com
968,Venera,Nemeș,F,1953-05-21,Strada Dobre Nr. 39,Sector 6,Timiș,3380911413440,2222430095,venera.nemeș@hotmail.com
969,Oana,Dumitrescu,F,1949-02-25,Intrarea Nistor Nr. 905 Bl. 73  Sc. 49 Ap. 624,Sector 6,Olt,8761112391785,0070184553,oanad@hotmail.com
970,Olimpian,Dobre,F,1938-02-28,Strada Diaconescu Nr. 486,Sector 6,Timiș,8401016048883,9625362823,odobre@outlook.com
971,Cezar,Ababei,M,1936-01-20,Soseaua Eftimie Nr. 252,Sector 6,Vaslui,1791118058273,2471031465,cababei@gmail.com
972,Tinca,Tabacu,F,2007-03-18,Drumul Albu Nr. 550 Bl. 30  Sc. 99 Ap. 238,Sector 6,Maramureș,6810206214622,5629932349,tincat@gmail.com
973,Constanța,Georgescu,F,1999-02-28,Aleea Popa Nr. 46,Sector 6,Botoșani,1610120272066,3354347012,constanțag@gmail.com
974,Rareș,Eftimie,M,1995-04-08,Soseaua Mazilescu,Sector 6,Vrancea,4350412463270,5031634704,rareșe@yahoo.com
975,Teohari,Ardelean,M,1966-08-03,Soseaua Popescu,Sector 6,Maramureș,5770201171690,3990920098,ardelean.teohari@protonmail.com
976,Luciana,Mazilescu,F,1991-01-27,Drumul Tudor,Sector 6,Maramureș,1431006210575,8152134638,mazilescu.luciana@outlook.com
977,Ivona,Manole,F,1996-10-20,Aleea Traian Cristea Nr. 42,Sector 6,Suceava,4211115084913,1535585486,ivona.manole@yahoo.com
978,Evelina,Dinu,F,1947-09-21,Strada Nistor Nr. 80 Bl. 86  Sc. 10 Ap. 118,Sector 6,Satu Mare,6900416219261,3700352561,evelinad@yahoo.com
979,Antoniu,Dinu,M,1988-07-27,Soseaua Brăduț Ababei Nr. 609 Bl. 83  Sc. 39 Ap. 429,Sector 6,Bacău,6720129204331,8132176541,antoniud@gmail.com
980,Romina,Aanei,F,1934-10-27,Aleea Florea Nr. 57 Bl. 20  Sc. 69 Ap. 246,Sector 6,Prahova,4080420407413,3659148453,raanei@hotmail.com
981,Ana,Florea,F,1964-03-11,Bulevardul Nemeș Nr. 920,Sector 6,Bistrița-Năsăud,3171225023766,2103611010,ana.florea@yahoo.com
982,Alexe,Stoica,M,1968-05-23,Drumul Albu,Sector 6,Ilfov,5550622118736,3888288965,stoica.alexe@gmail.com
983,Ivona,Ioniță,F,2007-05-30,Intrarea Oprea,Sector 6,Bacău,7271108386280,1996299000,ioniță.ivona@protonmail.com
984,Speranța,Stoica,F,1998-05-10,Drumul Dochioiu Nr. 66,Sector 6,Harghita,2600310334845,5913611642,speranțas@hotmail.com
985,Horațiu,Nemeș,F,1987-06-18,Intrarea Suciu Nr. 360 Bl. 85  Sc. 27 Ap. 454,Sector 6,Vâlcea,6121213109234,3544409070,hnemeș@outlook.com
986,Rafael,Manole,M,1976-03-09,Bulevardul Achim Marin,Sector 6,Vaslui,5820603178090,7311993874,rafaelm@gmail.com
987,Ramona,Manole,F,1943-03-25,Drumul Venera Voinea Nr. 51,Sector 6,Prahova,5220225167685,4121895354,rmanole@outlook.com
988,Virginia,Nistor,F,1984-01-06,Aleea Anghel Ene Nr. 369 Bl. 68  Sc. 31 Ap. 811,Sector 6,Călărași,8310301015686,1722536341,vnistor@hotmail.com
989,Lăcrămioara,Cristea,F,1941-08-26,Bulevardul Agripina Dinu Nr. 680 Bl. 21  Sc. 25 Ap. 383,Sector 6,Covasna,7960929528712,2071010414,cristea.lăcrămioara@gmail.com
990,Cosmin,Tudor,M,1991-02-24,Strada Marin,Sector 6,Botoșani,2260412404621,2430740728,cosmintudor@gmail.com
991,Demetra,Toma,F,1945-10-26,Strada Tudor Nr. 782,Sector 6,Vaslui,1540325284680,8476263748,demetra.toma@protonmail.com
992,Aura,Eftimie,F,1990-03-23,Bulevardul Nemeș Nr. 999 Bl. 29  Sc. 55 Ap. 536,Sector 6,Ilfov,3090503093779,1338407675,aeftimie@yahoo.com
993,Pamela,Toma,F,1967-04-30,Drumul Marcel Niță Nr. 140 Bl. 42  Sc. 46 Ap. 493,Sector 6,Călărași,7750413155517,0188169902,pamela.toma@yahoo.com
994,Adina,Barbu,F,1960-03-04,Bulevardul Nemeș Nr. 39,Sector 6,Iași,2880613041525,9488576643,adinabarbu@hotmail.com
995,Profira,Stan,F,1962-06-30,Soseaua Ababei Nr. 216 Bl. 86  Sc. 58 Ap. 213,Sector 6,București,1570109070764,8335109626,profirastan@yahoo.com
996,Eliana,Stănescu,F,1992-11-22,Aleea Tomescu,Sector 6,Constanța,6851024143267,9710154404,estănescu@gmail.com
997,Ioanina,Stancu,M,1978-01-30,Intrarea Stoica,Sector 6,Suceava,3021130426672,4056128329,ioanina.stancu@outlook.com
998,Haralamb,Oprea,M,1983-12-21,Soseaua Manole Nr. 51,Sector 6,Sălaj,6700921278373,3318946688,haralamb.oprea@yahoo.com
999,Mihai,Popescu,M,1973-12-12,Drumul Barbu,Sector 6,Harghita,2650610343455,4473822172,popescu.mihai@outlook.com
1000,Sanda,Toma,F,1936-03-29,Soseaua Ioniță Nr. 56,Sector 6,Mehedinți,1651218356569,1548665185,toma.sanda@outlook.com
